ticker,date,open,high,low,close,adj_close,volume,daily_return_no_calendar,log_return_no_calendar,cumulative_returns_no_calendar,rolling_7d_return_no_calendar,rolling_30d_return_no_calendar,lag_1_return_no_calendar,lag_5_return_no_calendar,moving_avg_20_no_calendar,moving_avg_50_no_calendar,price_vs_ma20_no_calendar,relative_volume_no_calendar,rolling_30d_volatility_no_calendar,drawdown_no_calendar,target_next_day_return_no_calendar,target_direction_no_calendar,daily_return_business_calendar,log_return_business_calendar,cumulative_returns_business_calendar,rolling_7d_return_business_calendar,rolling_30d_return_business_calendar,lag_1_return_business_calendar,lag_5_return_business_calendar,moving_avg_20_business_calendar,moving_avg_50_business_calendar,price_vs_ma20_business_calendar,relative_volume_business_calendar,rolling_30d_volatility_business_calendar,drawdown_business_calendar,target_next_day_return_business_calendar,target_direction_business_calendar,daily_return_exchange_calendar,log_return_exchange_calendar,cumulative_returns_exchange_calendar,rolling_7d_return_exchange_calendar,rolling_30d_return_exchange_calendar,lag_1_return_exchange_calendar,lag_5_return_exchange_calendar,moving_avg_20_exchange_calendar,moving_avg_50_exchange_calendar,price_vs_ma20_exchange_calendar,relative_volume_exchange_calendar,rolling_30d_volatility_exchange_calendar,drawdown_exchange_calendar,target_next_day_return_exchange_calendar,target_direction_exchange_calendar
GLD,2018-01-17,126.7699966430664,127.22000122070312,125.9000015258789,126.13999938964844,126.13999938964844,10130500,-0.008099385028916495,-0.008132363237354166,0.00791049022532242,0.00646291826984613,,0.0016540570729914883,-0.0046284750854692636,,,,,,-0.008099385028916495,-0.002219746160232239,0.0,-0.008099385028916495,-0.008132363237354166,0.006246101743563104,0.006623588278872772,,,0.002405158456580736,,,,,,-0.008099385028916495,-0.002219746160232239,0.0,-0.008099385028916495,-0.008132363237354166,0.00791049022532242,0.00646291826984613,,0.0016540570729914883,-0.0046284750854692636,,,,,,-0.008099385028916495,-0.002219746160232239,0.0
GLD,2018-01-18,126.12999725341795,126.5199966430664,125.8000030517578,125.86000061035156,125.86000061035156,6289300,-0.002219746160232239,-0.002222213448585594,0.0056731847847870664,0.00438913943399144,,-0.008099385028916495,0.002405158456580736,,,,,,-0.0103011526103306,0.004449368789751107,1.0,-0.002219746160232239,-0.002222213448585594,0.0040124908229690615,0.00905954640427864,,-0.008099385028916495,0.003279242310744168,,,,,,-0.0103011526103306,0.004449368789751107,1.0,-0.002219746160232239,-0.002222213448585594,0.0056731847847870664,0.00438913943399144,,-0.008099385028916495,0.002405158456580736,,,,,,-0.0103011526103306,0.004449368789751107,1.0
GLD,2018-01-19,126.56999969482422,126.7300033569336,126.41000366210938,126.41999816894533,126.41999816894533,8773800,0.004449368789751107,0.0044394996120163946,0.010147795665857995,0.013549224457050313,,-0.002219746160232239,0.003279242310744168,,,,,,-0.005897617447502279,0.0018193589642852004,1.0,0.004449368789751107,0.0044394996120163946,0.008479712664157146,0.011117327067259097,,-0.002219746160232239,0.012117319941670202,,,,,,-0.005897617447502279,0.0018193589642852004,1.0,0.004449368789751107,0.0044394996120163946,0.010147795665857995,0.013549224457050313,,-0.002219746160232239,0.003279242310744168,,,,,,-0.005897617447502279,0.0018193589642852004,1.0
GLD,2018-01-22,126.51000213623048,126.75,126.27999877929688,126.6500015258789,126.6500015258789,4893500,0.0018193589642852004,0.0018177059354296304,0.0119856171131556,0.012956912440202917,,0.004449368789751107,0.012117319941670202,,,,,,-0.004088988366388158,0.004974316982453653,1.0,0.0018193589642852004,0.0018177059354296304,0.010314499269692412,0.0096460384321011,,0.004449368789751107,,,,,,,-0.004088988366388158,0.004974316982453653,1.0,0.0018193589642852004,0.0018177059354296304,0.0119856171131556,0.012956912440202917,,0.004449368789751107,0.012117319941670202,,,,,,-0.004088988366388158,0.004974316982453653,1.0
GLD,2018-01-23,126.52999877929688,127.3499984741211,126.33999633789062,127.27999877929688,127.27999877929688,6190400,0.004974316982453653,0.004961985943158681,0.01701955435436031,0.014668337867341119,,0.0018193589642852004,0.0016540570729914883,,,,,,0.0,0.012177899643490031,1.0,0.004974316982453653,0.004961985943158681,0.015340123841028896,0.002520476505448732,,0.0018193589642852004,,,,,,,0.0,0.012177899643490031,1.0,0.004974316982453653,0.004961985943158681,0.01701955435436031,0.014668337867341119,,0.0018193589642852004,0.0016540570729914883,,,,,,0.0,0.012177899643490031,1.0
GLD,2018-01-24,128.38999938964844,129.25999450683594,128.22999572753906,128.8300018310547,128.8300018310547,11827600,0.012177899643490031,0.012104345577545294,0.029404716422754662,0.014729070258876042,,0.004974316982453653,-0.008099385028916495,,,,,,0.0,-0.006675468432262743,0.0,0.012177899643490031,0.012104345577545294,0.02770483397317358,,,0.004974316982453653,-0.008099385028916495,,,,,,0.0,-0.006675468432262743,0.0,0.012177899643490031,0.012104345577545294,0.029404716422754662,0.014729070258876042,,0.004974316982453653,-0.008099385028916495,,,,,,0.0,-0.006675468432262743,0.0
GLD,2018-01-25,128.69000244140625,129.50999450683594,127.36000061035156,127.97000122070312,127.97000122070312,15219700,-0.006675468432262743,-0.006697849027902464,0.022532957734252124,0.0062908159414691855,,0.012177899643490031,-0.002219746160232239,,,,,,-0.006675468432262743,0.0007814808358339587,1.0,-0.006675468432262743,-0.006697849027902464,0.02084442279630183,0.0062908159414691855,,0.012177899643490031,-0.002219746160232239,,,,,,-0.006675468432262743,0.0007814808358339587,1.0,-0.006675468432262743,-0.006697849027902464,0.022532957734252124,0.0062908159414691855,,0.012177899643490031,-0.002219746160232239,,,,,,-0.006675468432262743,0.0007814808358339587,1.0
GLD,2018-01-26,128.24000549316406,128.52000427246094,127.97000122070312,128.07000732421875,128.07000732421875,7828700,0.0007814808358339587,0.0007811756386790387,0.02333204764473007,0.015300522783486592,,-0.006675468432262743,0.004449368789751107,,,,,,-0.005899204347078912,-0.005621994291566623,0.0,0.0007814808358339587,0.0007811756386790387,0.02164219314908511,0.015300522783486592,,-0.006675468432262743,0.004449368789751107,,,,,,-0.005899204347078912,-0.005621994291566623,0.0,0.0007814808358339587,0.0007811756386790387,0.02333204764473007,0.015300522783486592,,-0.006675468432262743,0.004449368789751107,,,,,,-0.005899204347078912,-0.005621994291566623,0.0
GLD,2018-01-29,127.58000183105467,127.62999725341795,126.91999816894533,127.3499984741211,127.3499984741211,6956400,-0.005621994291566623,-0.005637857183470335,0.017578880714494316,0.01183853374021826,,0.0007814808358339587,0.0018193589642852004,,,,,,-0.01148803334548143,-0.004318770545372774,0.0,-0.005621994291566623,-0.005637857183470335,0.015898526571177296,0.01183853374021826,,0.0007814808358339587,0.0018193589642852004,,,,,,-0.01148803334548143,-0.004318770545372774,0.0,-0.005621994291566623,-0.005637857183470335,0.017578880714494316,0.01183853374021826,,0.0007814808358339587,0.0018193589642852004,,,,,,-0.01148803334548143,-0.004318770545372774,0.0
GLD,2018-01-30,127.91000366210938,127.91999816894533,126.73999786376952,126.8000030517578,126.8000030517578,9736100,-0.004318770545372774,-0.00432812337307631,0.013184191016871072,0.00300589217146352,,-0.005621994291566623,0.004974316982453653,126.33850059509277,,0.003652904336296725,1.1357416657528878,,-0.01575718971081741,0.006703457836465088,1.0,-0.004318770545372774,-0.00432812337307631,0.011511093937534023,0.00300589217146352,,-0.005621994291566623,0.004974316982453653,,,,,,-0.01575718971081741,0.006703457836465088,1.0,-0.004318770545372774,-0.00432812337307631,0.013184191016871072,0.00300589217146352,,-0.005621994291566623,0.004974316982453653,126.33850059509277,,0.003652904336296725,1.1357416657528878,,-0.01575718971081741,0.006703457836465088,1.0
GLD,2018-01-31,127.4499969482422,127.8499984741211,126.4000015258789,127.6500015258789,127.6500015258789,13418900,0.006703457836465088,0.00668108957049156,0.019976028521925704,0.007895775664840121,,-0.004318770545372774,0.012177899643490031,126.46350059509277,,0.009382161059933392,1.5503715651024577,,-0.009159359531199951,0.003290292152912322,1.0,0.006703457836465088,0.00668108957049156,0.01829171590686096,0.007895775664840121,,-0.004318770545372774,0.012177899643490031,,,,,,-0.009159359531199951,0.003290292152912322,1.0,0.006703457836465088,0.00668108957049156,0.019976028521925704,0.007895775664840121,,-0.004318770545372774,0.012177899643490031,126.46350059509277,,0.009382161059933392,1.5503715651024577,,-0.009159359531199951,0.003290292152912322,1.0
GLD,2018-02-01,127.18000030517578,128.14999389648438,127.08000183105467,128.07000732421875,128.07000732421875,10854600,0.003290292152912322,0.0032848909860550284,0.02333204764473007,0.006206855377896003,,0.006703457836465088,-0.006675468432262743,126.6260009765625,,0.01140371121665229,1.2330856279170423,,-0.005899204347078912,-0.013117887393550687,0.0,0.003290292152912322,0.0032848909860550284,0.021642193149084887,0.006206855377896003,,0.006703457836465088,-0.006675468432262743,,,,,,-0.005899204347078912,-0.013117887393550687,0.0,0.003290292152912322,0.0032848909860550284,0.02333204764473007,0.006206855377896003,,0.006703457836465088,-0.006675468432262743,126.6260009765625,,0.01140371121665229,1.2330856279170423,,-0.005899204347078912,-0.013117887393550687,0.0
GLD,2018-02-02,126.80999755859376,126.8499984741211,125.95999908447266,126.38999938964844,126.38999938964844,16789200,-0.013117887393550687,-0.013204686797240324,0.009908093077514835,-0.018939706642293053,,0.003290292152912322,0.0007814808358339587,126.6725009918213,,-0.0022301730838257816,1.810006069576973,,-0.018939706642293053,0.002531843471552664,1.0,-0.013117887393550687,-0.013204686797240324,0.00824040590285513,-0.018939706642293053,,0.003290292152912322,0.0007814808358339587,,,,,,-0.018939706642293053,0.002531843471552664,1.0,-0.013117887393550687,-0.013204686797240324,0.009908093077514835,-0.018939706642293053,,0.003290292152912322,0.0007814808358339587,126.6725009918213,,-0.0022301730838257816,1.810006069576973,,-0.018939706642293053,0.002531843471552664,1.0
GLD,2018-02-05,126.81999969482422,127.30999755859376,126.44000244140624,126.70999908447266,126.70999908447266,13596300,0.002531843471552664,0.0025286437555192493,0.012465022289841254,-0.009846074269057814,,-0.013117887393550687,-0.005621994291566623,126.74150085449219,,-0.0002485513411719653,1.4062340010280714,,-0.016455815543355845,-0.010496423649786646,0.0,0.002531843471552664,0.0025286437555192493,0.010793112792295778,-0.009846074269057814,,-0.013117887393550687,-0.005621994291566623,,,,,,-0.016455815543355845,-0.010496423649786646,0.0,0.002531843471552664,0.0025286437555192493,0.012465022289841254,-0.009846074269057814,,-0.013117887393550687,-0.005621994291566623,126.74150085449219,,-0.0002485513411719653,1.4062340010280714,,-0.016455815543355845,-0.010496423649786646,0.0
GLD,2018-02-06,126.54000091552734,126.5500030517578,125.22000122070312,125.37999725341795,125.37999725341795,17672500,-0.010496423649786646,-0.010551899645680993,0.0018377604852963803,-0.021004215795747072,,0.002531843471552664,-0.004318770545372774,126.7450008392334,,-0.010769683827978715,1.7035573960755281,,-0.026779511981696702,-0.004705665583148111,0.0,-0.010496423649786646,-0.010551899645680993,0.00018340005814132532,-0.021004215795747072,,0.002531843471552664,-0.004318770545372774,,,,,,-0.026779511981696702,-0.004705665583148111,0.0,-0.010496423649786646,-0.010551899645680993,0.0018377604852963803,-0.021004215795747072,,0.002531843471552664,-0.004318770545372774,126.7450008392334,,-0.010769683827978715,1.7035573960755281,,-0.026779511981696702,-0.004705665583148111,0.0
GLD,2018-02-07,125.4800033569336,125.7699966430664,124.41000366210938,124.79000091552734,124.79000091552734,8558500,-0.004705665583148111,-0.004716772083453232,-0.0028765529841174864,-0.02010206194948616,,-0.010496423649786646,0.006703457836465088,126.74800071716308,,-0.015447973858025543,0.8273778594129518,,-0.03135916213697898,0.0015225774502147793,1.0,-0.004705665583148111,-0.004716772083453232,-0.0045231285443483316,-0.02010206194948616,,-0.010496423649786646,0.006703457836465088,,,,,,-0.03135916213697898,0.0015225774502147793,1.0,-0.004705665583148111,-0.004716772083453232,-0.0028765529841174864,-0.02010206194948616,,-0.010496423649786646,0.006703457836465088,126.74800071716308,,-0.015447973858025543,0.8273778594129518,,-0.03135916213697898,0.0015225774502147793,1.0
GLD,2018-02-08,124.91999816894533,125.44000244140624,124.51000213623048,124.9800033569336,124.9800033569336,7343600,0.0015225774502147793,0.001521419504394612,-0.0013583553086107258,-0.014353309550641846,,-0.004705665583148111,0.003290292152912322,126.74550094604493,,-0.013929469495433167,0.7365076563258461,,-0.029884331439891665,-0.0016803225174144565,0.0,0.0015225774502147793,0.001521419504394612,-0.0030074379076595603,-0.014353309550641846,,-0.004705665583148111,0.003290292152912322,,,,,,-0.029884331439891665,-0.0016803225174144565,0.0,0.0015225774502147793,0.001521419504394612,-0.0013583553086107258,-0.014353309550641846,,-0.004705665583148111,0.003290292152912322,126.74550094604493,,-0.013929469495433167,0.7365076563258461,,-0.029884331439891665,-0.0016803225174144565,0.0
GLD,2018-02-09,124.6500015258789,125.13999938964844,124.38999938964844,124.7699966430664,124.7699966430664,14140700,-0.0016803225174144565,-0.0016817358427458674,-0.003036395351013521,-0.02256173010878204,,0.0015225774502147793,-0.013117887393550687,126.71200065612793,,-0.015326125410423774,1.3625466605769434,,-0.03151443864226977,0.004808897328354433,1.0,-0.0016803225174144565,-0.0016817358427458674,-0.0046827069594380655,-0.02256173010878204,,0.0015225774502147793,-0.013117887393550687,,,,,,-0.03151443864226977,0.004808897328354433,1.0,-0.0016803225174144565,-0.0016817358427458674,-0.003036395351013521,-0.02256173010878204,,0.0015225774502147793,-0.013117887393550687,126.71200065612793,,-0.015326125410423774,1.3625466605769434,,-0.03151443864226977,0.004808897328354433,1.0
GLD,2018-02-12,125.19000244140624,125.81999969482422,125.11000061035156,125.37000274658205,125.37000274658205,6984900,0.004808897328354433,0.0047973715177869495,0.0017579002638496988,-0.021082255198139,,-0.0016803225174144565,0.002531843471552664,126.6325008392334,,-0.009969779355887165,0.6804939960280405,,-0.026857091013706702,0.005663229392343538,1.0,0.004808897328354433,0.0047973715177869495,0.00010367171192959823,-0.021082255198139,,-0.0016803225174144565,0.002531843471552664,126.6325008392334,,-0.009969779355887165,0.6804939960280405,,-0.026857091013706702,0.005663229392343538,1.0,0.004808897328354433,0.0047973715177869495,0.0017579002638496988,-0.021082255198139,,-0.0016803225174144565,0.002531843471552664,126.6325008392334,,-0.009969779355887165,0.6804939960280405,,-0.026857091013706702,0.005663229392343538,1.0
GLD,2018-02-13,125.66999816894533,126.18000030517578,125.5199966430664,126.08000183105467,126.08000183105467,5321300,0.005663229392343538,0.005647253596785232,0.007431085048636321,-0.0024527063857170406,,0.004808897328354433,-0.010496423649786646,126.57800102233887,,-0.0039343265596073485,0.5254917257741579,,-0.021345959488584865,0.0170526163171012,1.0,0.005663229392343538,0.005647253596785232,0.005767488220959294,-0.0024527063857170406,0.007431085048636321,0.004808897328354433,-0.010496423649786646,126.57800102233887,,-0.0039343265596073485,0.5254917257741579,,-0.021345959488584865,0.0170526163171012,1.0,0.005663229392343538,0.005647253596785232,0.007431085048636321,-0.0024527063857170406,,0.004808897328354433,-0.010496423649786646,126.57800102233887,,-0.0039343265596073485,0.5254917257741579,,-0.021345959488584865,0.0170526163171012,1.0
GLD,2018-02-14,126.47000122070312,128.58999633789062,126.29000091552734,128.22999572753906,128.22999572753906,16416400,0.0170526163171012,0.016908852519764518,0.024610420807891664,0.01199586973442468,0.024610420807891664,0.005663229392343538,-0.004705665583148111,126.6825008392334,,0.012215537884506356,1.572358729653986,0.006646000229542542,-0.004657347628562958,0.001169844500285011,1.0,0.0170526163171012,0.016908852519764518,0.022918455301805807,0.01199586973442468,0.027319308132126574,0.005663229392343538,-0.004705665583148111,126.6825008392334,,0.012215537884506356,1.572358729653986,,-0.004657347628562958,0.001169844500285011,1.0,0.0170526163171012,0.016908852519764518,0.024610420807891664,0.01199586973442468,0.024610420807891664,0.005663229392343538,-0.004705665583148111,126.6825008392334,,0.012215537884506356,1.572358729653986,0.006646000229542542,-0.004657347628562958,0.001169844500285011,1.0
GLD,2018-02-15,128.42999267578125,128.57000732421875,127.94000244140624,128.3800048828125,128.3800048828125,7276500,0.001169844500285011,0.0011691607653979673,0.025809055673608583,0.02392732250050167,0.028521111974781466,0.0170526163171012,0.0015225774502147793,126.80850105285644,,0.012392732481720792,0.6936619516910423,0.006613747434648469,-0.0034929515007871004,-0.003271582663696204,0.0,0.001169844500285011,0.0011691607653979673,0.024115110830980724,0.02392732250050167,0.023274396777045903,0.0170526163171012,0.0015225774502147793,126.80850105285644,,0.012392732481720792,0.6936619516910423,,-0.0034929515007871004,-0.003271582663696204,0.0,0.001169844500285011,0.0011691607653979673,0.025809055673608583,0.02392732250050167,0.028521111974781466,0.0170526163171012,0.0015225774502147793,126.80850105285644,,0.012392732481720792,0.6936619516910423,0.006613747434648469,-0.0034929515007871004,-0.003271582663696204,0.0
GLD,2018-02-16,128.3000030517578,128.6999969482422,127.56999969482422,127.95999908447266,127.95999908447266,7956900,-0.003271582663696204,-0.0032769459911664296,0.022453036550804217,0.025402661637058177,0.01992667000034598,0.001169844500285011,-0.0016803225174144565,126.88550109863282,,0.008468248748173313,0.7614888696528469,0.006608975473933179,-0.00675310668490825,-0.013441710167313214,0.0,-0.003271582663696204,-0.0032769459911664296,0.020764633588756798,0.025402661637058177,0.0209845784328897,0.001169844500285011,-0.0016803225174144565,126.88550109863282,,0.008468248748173313,0.7614888696528469,,-0.00675310668490825,,,-0.003271582663696204,-0.0032769459911664296,0.022453036550804217,0.025402661637058177,0.01992667000034598,0.001169844500285011,-0.0016803225174144565,126.88550109863282,,0.008468248748173313,0.7614888696528469,0.006608975473933179,-0.00675310668490825,-0.013441710167313214,0.0
GLD,2018-02-20,127.27999877929688,127.4000015258789,126.04000091552734,126.23999786376952,126.23999786376952,11148700,-0.013441710167313214,-0.01353286775093791,0.008709519173798919,0.010081568834955812,0.007260799644298377,-0.003271582663696204,0.004808897328354433,126.86500091552735,,-0.004926520689295444,1.0359420901244623,0.007090548467193907,-0.020104043549433848,-0.004594377467322497,0.0,,,,0.011781688388662781,0.01210610491619124,,0.005663229392343538,,,,,,-0.020104043549433848,-0.004594377467322497,0.0,-0.013441710167313214,-0.01353286775093791,0.008709519173798919,0.010081568834955812,0.007260799644298377,-0.003271582663696204,0.004808897328354433,126.86500091552735,,-0.004926520689295444,1.0359420901244623,0.007090548467193907,-0.020104043549433848,-0.004594377467322497,0.0
GLD,2018-02-21,126.36000061035156,126.76000213623048,125.44000244140624,125.66000366210938,125.66000366210938,7908800,-0.004594377467322497,-0.004604964057785635,0.00407512688783318,0.007133181397680488,0.0027931219402661522,-0.013441710167313214,0.005663229392343538,126.78400115966797,,-0.008865452164923071,0.7290684806110723,0.007145729967057401,-0.02460605545207084,0.00509310338211777,1.0,-0.004594377467322497,-0.004604964057785635,0.016074855556756917,0.0023131603188486505,0.005038829792557209,,0.0170526163171012,,,,,,-0.02460605545207084,0.00509310338211777,1.0,-0.004594377467322497,-0.004604964057785635,0.00407512688783318,0.007133181397680488,0.0027931219402661522,-0.013441710167313214,0.005663229392343538,126.78400115966797,,-0.008865452164923071,0.7290684806110723,0.007145729967057401,-0.02460605545207084,0.00509310338211777,1.0
GLD,2018-02-22,125.91999816894533,126.37000274658205,125.87999725341795,126.3000030517578,126.3000030517578,5346300,0.00509310338211777,0.005080177401414198,0.00918898531248602,0.0074180448656095965,0.012587185541328205,-0.004594377467322497,0.0170526163171012,126.65750122070312,,-0.002822558202236869,0.5080223304430455,0.007143508269373162,-0.019638273254196537,-0.0012668539845069882,0.0,0.00509310338211777,0.005080177401414198,0.02124982984007784,0.001744933514499225,0.0068558720791900285,-0.004594377467322497,0.001169844500285011,,,,,,-0.019638273254196537,-0.0012668539845069882,0.0,0.00509310338211777,0.005080177401414198,0.00918898531248602,0.0074180448656095965,0.012587185541328205,-0.004594377467322497,0.0170526163171012,126.65750122070312,,-0.002822558202236869,0.5080223304430455,0.007143508269373162,-0.019638273254196537,-0.0012668539845069882,0.0
GLD,2018-02-23,126.05999755859376,126.3000030517578,125.8499984741211,126.13999938964844,126.13999938964844,4239700,-0.0012668539845069882,-0.0012676571223932977,0.00791049022532242,0.0004758689540167449,0.00887787427968334,0.00509310338211777,0.001169844500285011,126.5660011291504,,-0.0033658465599086806,0.4250432341662698,0.007140163398439991,-0.020880248413982505,0.0024575674654649937,1.0,-0.0012668539845069882,-0.0012676571223932977,0.019956055423967944,-0.01629881000956601,-0.006458724801018834,0.00509310338211777,-0.003271582663696204,,,,,,-0.020880248413982505,0.0024575674654649937,1.0,-0.0012668539845069882,-0.0012676571223932977,0.00791049022532242,0.0004758689540167449,0.00887787427968334,0.00509310338211777,0.001169844500285011,126.5660011291504,,-0.0033658465599086806,0.4250432341662698,0.007140163398439991,-0.020880248413982505,0.0024575674654649937,1.0
